"recording_id","file_name","recording_file_path","annotation_file_path","unique_code","espece","date"
6398,"Aves_BN23031Coufle09FR_03VI2022_0903.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23031Coufle09FR_03VI2022_0903.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23031Coufle09FR_03VI2022_0903.txt","Aves_BN23031Coufle09FR_03VI2022_0903","Carduelis citrinella","03/06/2022"
6399,"Aves_BN23032Coufle09FR_03VI2022_0903.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23032Coufle09FR_03VI2022_0903.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23032Coufle09FR_03VI2022_0903.txt","Aves_BN23032Coufle09FR_03VI2022_0903","Carduelis citrinella","03/06/2022"
6400,"Aves_BN23033Coufle09FR_03VI2022_0904.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23033Coufle09FR_03VI2022_0904.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23033Coufle09FR_03VI2022_0904.txt","Aves_BN23033Coufle09FR_03VI2022_0904","Carduelis citrinella","03/06/2022"
6401,"Aves_BN23034Coufle09FR_03VI2022_0904.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23034Coufle09FR_03VI2022_0904.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23034Coufle09FR_03VI2022_0904.txt","Aves_BN23034Coufle09FR_03VI2022_0904","Carduelis citrinella","03/06/2022"
6402,"Aves_BN23035Coufle09FR_03VI2022_0904.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23035Coufle09FR_03VI2022_0904.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23035Coufle09FR_03VI2022_0904.txt","Aves_BN23035Coufle09FR_03VI2022_0904","Carduelis citrinella","03/06/2022"
6403,"Aves_BN23036Coufle09FR_03VI2022_0905.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23036Coufle09FR_03VI2022_0905.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23036Coufle09FR_03VI2022_0905.txt","Aves_BN23036Coufle09FR_03VI2022_0905","Carduelis citrinella","03/06/2022"
6404,"Aves_BN23037Coufle09FR_03VI2022_0905.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23037Coufle09FR_03VI2022_0905.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23037Coufle09FR_03VI2022_0905.txt","Aves_BN23037Coufle09FR_03VI2022_0905","Carduelis citrinella","03/06/2022"
6405,"Aves_BN23038Coufle09FR_03VI2022_0905.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23038Coufle09FR_03VI2022_0905.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23038Coufle09FR_03VI2022_0905.txt","Aves_BN23038Coufle09FR_03VI2022_0905","Carduelis citrinella","03/06/2022"
6406,"Aves_BN23039Coufle09FR_03VI2022_0905.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23039Coufle09FR_03VI2022_0905.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23039Coufle09FR_03VI2022_0905.txt","Aves_BN23039Coufle09FR_03VI2022_0905","Carduelis citrinella","03/06/2022"
6407,"Aves_BN23040Coufle09FR_03VI2022_0905.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23040Coufle09FR_03VI2022_0905.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23040Coufle09FR_03VI2022_0905.txt","Aves_BN23040Coufle09FR_03VI2022_0905","Carduelis citrinella","03/06/2022"
6408,"Aves_BN23041Coufle09FR_03VI2022_0906.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23041Coufle09FR_03VI2022_0906.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23041Coufle09FR_03VI2022_0906.txt","Aves_BN23041Coufle09FR_03VI2022_0906","Carduelis citrinella","03/06/2022"
6409,"Aves_BN23042Coufle09FR_03VI2022_0906.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23042Coufle09FR_03VI2022_0906.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23042Coufle09FR_03VI2022_0906.txt","Aves_BN23042Coufle09FR_03VI2022_0906","Carduelis citrinella","03/06/2022"
6410,"Aves_BN23043Coufle09FR_03VI2022_0906.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23043Coufle09FR_03VI2022_0906.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23043Coufle09FR_03VI2022_0906.txt","Aves_BN23043Coufle09FR_03VI2022_0906","Carduelis citrinella","03/06/2022"
6411,"Aves_BN23044Coufle09FR_03VI2022_0907.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23044Coufle09FR_03VI2022_0907.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23044Coufle09FR_03VI2022_0907.txt","Aves_BN23044Coufle09FR_03VI2022_0907","Carduelis citrinella","03/06/2022"
6412,"Aves_BN23050Coufle09FR_03VI2022_0948.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23050Coufle09FR_03VI2022_0948.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23050Coufle09FR_03VI2022_0948.txt","Aves_BN23050Coufle09FR_03VI2022_0948","Carduelis citrinella","03/06/2022"
6413,"Aves_BN23069Coufle09FR_03VI2022_2109.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23069Coufle09FR_03VI2022_2109.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23069Coufle09FR_03VI2022_2109.txt","Aves_BN23069Coufle09FR_03VI2022_2109","Carduelis citrinella","03/06/2022"
6414,"Aves_BN23070Coufle09FR_03VI2022_2109.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23070Coufle09FR_03VI2022_2109.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23070Coufle09FR_03VI2022_2109.txt","Aves_BN23070Coufle09FR_03VI2022_2109","Carduelis citrinella","03/06/2022"
6415,"Aves_BN23071Coufle09FR_03VI2022_2210.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23071Coufle09FR_03VI2022_2210.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23071Coufle09FR_03VI2022_2210.txt","Aves_BN23071Coufle09FR_03VI2022_2210","Carduelis citrinella","03/06/2022"
6416,"Aves_BN23072Coufle09FR_03VI2022_2210.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23072Coufle09FR_03VI2022_2210.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23072Coufle09FR_03VI2022_2210.txt","Aves_BN23072Coufle09FR_03VI2022_2210","Carduelis citrinella","03/06/2022"
6417,"Aves_BN23073Coufle09FR_03VI2022_2311.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23073Coufle09FR_03VI2022_2311.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23073Coufle09FR_03VI2022_2311.txt","Aves_BN23073Coufle09FR_03VI2022_2311","Carduelis citrinella","03/06/2022"
6418,"Aves_BN23074Coufle09FR_03VI2022_2311.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23074Coufle09FR_03VI2022_2311.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23074Coufle09FR_03VI2022_2311.txt","Aves_BN23074Coufle09FR_03VI2022_2311","Carduelis citrinella","03/06/2022"
6419,"Aves_BN23075Coufle09FR_03VI2022_2412.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23075Coufle09FR_03VI2022_2412.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23075Coufle09FR_03VI2022_2412.txt","Aves_BN23075Coufle09FR_03VI2022_2412","Carduelis citrinella","03/06/2022"
6420,"Aves_BN23076Coufle09FR_03VI2022_2412.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23076Coufle09FR_03VI2022_2412.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23076Coufle09FR_03VI2022_2412.txt","Aves_BN23076Coufle09FR_03VI2022_2412","Carduelis citrinella","03/06/2022"
6421,"Aves_BN23077Coufle09FR_03VI2022_2513.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23077Coufle09FR_03VI2022_2513.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23077Coufle09FR_03VI2022_2513.txt","Aves_BN23077Coufle09FR_03VI2022_2513","Carduelis citrinella","03/06/2022"
6422,"Aves_BN23078Coufle09FR_03VI2022_2816.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23078Coufle09FR_03VI2022_2816.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23078Coufle09FR_03VI2022_2816.txt","Aves_BN23078Coufle09FR_03VI2022_2816","Carduelis citrinella","03/06/2022"
6423,"Aves_BN23080Coufle09FR_03VI2022_452.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23080Coufle09FR_03VI2022_452.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23080Coufle09FR_03VI2022_452.txt","Aves_BN23080Coufle09FR_03VI2022_452","Carduelis citrinella","03/06/2022"
6424,"Aves_BN23308Montse09FR_29VI2022_0910.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23308Montse09FR_29VI2022_0910.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23308Montse09FR_29VI2022_0910.txt","Aves_BN23308Montse09FR_29VI2022_0910","Carduelis citrinella","29/06/2022"
6425,"Aves_BN23309Montse09FR_29VI2022_0910.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23309Montse09FR_29VI2022_0910.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23309Montse09FR_29VI2022_0910.txt","Aves_BN23309Montse09FR_29VI2022_0910","Carduelis citrinella","29/06/2022"
6426,"Aves_BN23313Montse09FR_29VI2022_0912.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23313Montse09FR_29VI2022_0912.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23313Montse09FR_29VI2022_0912.txt","Aves_BN23313Montse09FR_29VI2022_0912","Carduelis citrinella","29/06/2022"
6427,"Aves_BN23356Montse09FR_29VI2022_1003.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23356Montse09FR_29VI2022_1003.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23356Montse09FR_29VI2022_1003.txt","Aves_BN23356Montse09FR_29VI2022_1003","Carduelis citrinella","29/06/2022"
6428,"Aves_BN23366Montse09FR_29VI2022_2821.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23366Montse09FR_29VI2022_2821.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23366Montse09FR_29VI2022_2821.txt","Aves_BN23366Montse09FR_29VI2022_2821","Carduelis citrinella","29/06/2022"
6429,"Aves_BN23368Montse09FR_29VI2022_2922.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23368Montse09FR_29VI2022_2922.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23368Montse09FR_29VI2022_2922.txt","Aves_BN23368Montse09FR_29VI2022_2922","Carduelis citrinella","29/06/2022"
6430,"Aves_BN23369Montse09FR_29VI2022_2922.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23369Montse09FR_29VI2022_2922.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23369Montse09FR_29VI2022_2922.txt","Aves_BN23369Montse09FR_29VI2022_2922","Carduelis citrinella","29/06/2022"
6431,"Aves_BN23414Montse09FR_29VI2022_154.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23414Montse09FR_29VI2022_154.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23414Montse09FR_29VI2022_154.txt","Aves_BN23414Montse09FR_29VI2022_154","Carduelis citrinella","29/06/2022"
6432,"Aves_BN23416Montse09FR_29VI2022_255.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23416Montse09FR_29VI2022_255.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23416Montse09FR_29VI2022_255.txt","Aves_BN23416Montse09FR_29VI2022_255","Carduelis citrinella","29/06/2022"
6433,"Aves_BN23417Montse09FR_29VI2022_255.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23417Montse09FR_29VI2022_255.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23417Montse09FR_29VI2022_255.txt","Aves_BN23417Montse09FR_29VI2022_255","Carduelis citrinella","29/06/2022"
6434,"Aves_BN23418Montse09FR_29VI2022_255.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23418Montse09FR_29VI2022_255.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23418Montse09FR_29VI2022_255.txt","Aves_BN23418Montse09FR_29VI2022_255","Carduelis citrinella","29/06/2022"
6435,"Aves_BN23421Montse09FR_29VI2022_457.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23421Montse09FR_29VI2022_457.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23421Montse09FR_29VI2022_457.txt","Aves_BN23421Montse09FR_29VI2022_457","Carduelis citrinella","29/06/2022"
6436,"Aves_BN23445Montse09FR_29VI2022_801.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23445Montse09FR_29VI2022_801.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23445Montse09FR_29VI2022_801.txt","Aves_BN23445Montse09FR_29VI2022_801","Carduelis citrinella","29/06/2022"
6437,"Aves_BN23446Montse09FR_29VI2022_801.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23446Montse09FR_29VI2022_801.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Carduelis citrinella/Sons/Aves_BN23446Montse09FR_29VI2022_801.txt","Aves_BN23446Montse09FR_29VI2022_801","Carduelis citrinella","29/06/2022"
6438,"Aves_BN10036Boussa31FR_18VI2019_808.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Certhia brachydactyla/Sons/Aves_BN10036Boussa31FR_18VI2019_808.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Certhia brachydactyla/Sons/Aves_BN10036Boussa31FR_18VI2019_808.txt","Aves_BN10036Boussa31FR_18VI2019_808","Certhia brachydactyla","18/06/2019"
6439,"Aves_BN10327Boussa31FR_18VI2019_2424.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Certhia brachydactyla/Sons/Aves_BN10327Boussa31FR_18VI2019_2424.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Certhia brachydactyla/Sons/Aves_BN10327Boussa31FR_18VI2019_2424.txt","Aves_BN10327Boussa31FR_18VI2019_2424","Certhia brachydactyla","18/06/2019"
6440,"Aves_BN11136Cassag31FR_22V2019_0824.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Certhia brachydactyla/Sons/Aves_BN11136Cassag31FR_22V2019_0824.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Certhia brachydactyla/Sons/Aves_BN11136Cassag31FR_22V2019_0824.txt","Aves_BN11136Cassag31FR_22V2019_0824","Certhia brachydactyla","22/05/2019"
6441,"Aves_BN11314Cassag31FR_22V2019_2929.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Certhia brachydactyla/Sons/Aves_BN11314Cassag31FR_22V2019_2929.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Certhia brachydactyla/Sons/Aves_BN11314Cassag31FR_22V2019_2929.txt","Aves_BN11314Cassag31FR_22V2019_2929","Certhia brachydactyla","22/05/2019"
